url,title,area,construct_date,rooms,has_elevator,has_parking,has_warehouse,type,city,floor,price_per_meter,price
https://divar.ir/v/۵۳متر-پارکینگ-۲۵مترحیاط-اختصاصی-آسانسور_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8HfkWK,۵۳متر/ پارکینگ/۲۵مترحیاط اختصاصی/آسانسور,53,1394,1,True,True,True,آپارتمان,شهر جدید اندیشه,1,16981000,900000000
https://divar.ir/v/آپارتمان-۵۵-متر-تک-خواب-در-حسن-آباد-کرج_آپارتمان_کرج_شهرک-امام-رضا_دیوار/gY6n0geG,آپارتمان ۵۵ متر ، تک خواب در حسن آباد کرج,55,1387,1,False,False,False,آپارتمان,شهرک امام رضا,4,5818000,320000000
https://divar.ir/v/اپارتمان-۸۵متر-۲خواب-سندار_آپارتمان_کرج_باغستان_دیوار/gY8H_0v1,اپارتمان ۸۵متر ۲خواب سندار,85,1387,2,True,True,True,آپارتمان,باغستان,3,19411000,1650000000
https://divar.ir/v/گلشهربلوارالغدیرکتویی-زاده-غربی۸۵مترفروشی_آپارتمان_کرج_گلشهر_دیوار/gY8bap5w,گلشهربلوارالغدیرکتویی زاده غربی۸۵مترفروشی,85,1383,2,False,False,True,آپارتمان,گلشهر,3,11764000,1000000000
https://divar.ir/v/59متر-تک-واحدی-شیک-تراورتن-سندتک-برگ-فازیک-اندیشه_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8DPrIb,59متر/تک واحدی شیک/تراورتن/سندتک برگ/فازیک اندیشه,59,1395,1,False,True,True,آپارتمان,شهر جدید اندیشه,2,12186000,719000000
https://divar.ir/v/اپارتمان-۷۰-متر-همکف-دو-خواب_آپارتمان_کرج_کرج-نو_دیوار/gY8HvaGM,اپارتمان ۷۰ متر   همکف دو خواب,75,1388,2,False,False,True,آپارتمان,کرج نو,0,8000000,600000000
https://divar.ir/v/اپارتمان-۸۵-متری-تک-خواب_آپارتمان_کرج_منظریه_دیوار/gY8HPmVP,اپارتمان ۸۵ متری تک خواب,85,1390,1,False,False,True,آپارتمان,منظریه,4,5882000,500000000
https://divar.ir/v/آپارتمان-۸۷-متری-سند-دار-اصلی-قلم_آپارتمان_کرج_شاهین-ویلا_دیوار/gY8HPHcF,آپارتمان ۸۷ متری سند دار اصلی قلم,87,1386,2,True,True,True,آپارتمان,شاهین‌ویلا,1,19195000,1670000000
https://divar.ir/v/۹۶متر-فول-باغستان_آپارتمان_کرج_باغستان_دیوار/gY8HfBWL,۹۶متر // فول // باغستان,96,1397,2,True,True,True,آپارتمان,باغستان,1,15625000,1500000000
https://divar.ir/v/آپارتمان-70-متری-تک-خوابه_آپارتمان_کرج_منظریه_دیوار/gY8HfaKB,آپارتمان 70 متری، تک خوابه,70,1390,1,False,False,True,آپارتمان,منظریه,1,7142000,500000000
https://divar.ir/v/70متر-2خواب_آپارتمان_کرج_شاهین-ویلا_دیوار/gY8Dvc5-,70متر/2خواب,70,1374,2,False,True,True,آپارتمان,شاهین‌ویلا,2,9571000,670000000
https://divar.ir/v/۱۴۰متر-دوخواب-روبه-نما-بلوار-انقلاب-جنوبی_آپارتمان_کرج_گوهردشت_دیوار/gY8_ubWM,۱۴۰متر دوخواب(روبه نما) بلوار انقلاب جنوبی,140,1394,2,True,True,True,آپارتمان,گوهردشت,2,13357000,1870000000
https://divar.ir/v/آپارتمان-۶۵متری-تخلیه-رزکان-واریان_آپارتمان_کرج_شهرک-بنفشه_دیوار/gYbvqBXd,آپارتمان ۶۵متری تخلیه رزکان/واریان,65,1389,2,False,True,True,آپارتمان,شهرک بنفشه,3,14615000,950000000
https://divar.ir/v/آپارتمان-۸۳-متر-گلستان_آپارتمان_کرج_باغستان_دیوار/gY8HfMv2,آپارتمان ۸۳ متر گلستان,83,1384,2,False,True,True,آپارتمان,باغستان,1,19879000,1650000000
https://divar.ir/v/آپارتمان49متری-طبقه-دوم-پارکینگ-اختصاصی-خوش-نقشه_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8DfNKE,آپارتمان49متری/طبقه دوم/پارکینگ اختصاصی/خوش نقشه,49,1394,1,False,True,True,آپارتمان,شهر جدید اندیشه,2,15306000,750000000
https://divar.ir/v/اپارتمان-۸۷مترو۱۲مترحیاط-خلوت-شهرگ-ابریشم-نیارش_آپارتمان_کرج_شهرک-ابریشم_دیوار/gYubF2rL,اپارتمان ۸۷مترو۱۲مترحیاط خلوت شهرگ ابریشم نیارش,87,1392,2,True,True,True,آپارتمان,شهرک ابریشم,0,6091000,530000000
https://divar.ir/v/آپارتمان-۷۱متری-پارکینگ-اختصاصی-سنددار-گلشهر_آپارتمان_کرج_گلشهر_دیوار/gY8_e7pK,آپارتمان ۷۱متری پارکینگ اختصاصی سنددار گلشهر,71,1385,2,False,True,True,آپارتمان,گلشهر,1,18309000,1300000000
https://divar.ir/v/آپارتمان-۷۵-متری-۲-خواب-گلشهر-_آپارتمان_کرج_گلشهر_دیوار/gY8DPQ8A,**آپارتمان ۷۵ متری ۲ خواب گلشهر**,75,1392,2,True,True,True,آپارتمان,گلشهر,6,11733000,880000000
https://divar.ir/v/اپارتمان-۷۷مترشهرک-ابریشم-مجتمع-نیارش_آپارتمان_کرج_شهرک-ابریشم_دیوار/gYg_B6Xy,اپارتمان ۷۷مترشهرک ابریشم مجتمع نیارش,77,1392,2,True,True,False,آپارتمان,شهرک ابریشم,1,6883000,530000000
https://divar.ir/v/55متر-تک-خواب-پکیج-ورادیات-فازیک-اندیشه_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY87-1q5,55متر/تک خواب/پکیج ورادیات/فازیک اندیشه,55,1396,1,True,True,True,آپارتمان,شهر جدید اندیشه,3,13090000,720000000
https://divar.ir/v/اپارتمان-۸۰متری-شهرک-ابریشم-پرهام-یک-نبش-میدان_آپارتمان_کرج_شهرک-ابریشم_دیوار/gYXT9HwF,اپارتمان ۸۰متری شهرک ابریشم پرهام یک نبش میدان,80,1393,2,True,True,False,آپارتمان,شهرک ابریشم,1,7375000,590000000
https://divar.ir/v/اپارتمان۵۳متری-فول-امکانات_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8_ueNI,اپارتمان۵۳متری/فول امکانات,53,1396,1,True,True,True,آپارتمان,شهر جدید اندیشه,1,13584000,720000000
https://divar.ir/v/اپارتمان-107-متری-رزکان-نو_آپارتمان_کرج_مشکین-دشت_دیوار/gYiX9Xsj,اپارتمان 107 متری رزکان نو,107,1386,2,False,True,True,آپارتمان,مشکین‌دشت,4,14000000,1498000000
https://divar.ir/v/58متر-آپارتمان-با-320میلیون-وام_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8_etni,58متر آپارتمان با 320میلیون وام,58,1389,2,False,True,True,آپارتمان,شهر جدید اندیشه,3,10551000,612000000
https://divar.ir/v/آپارتمان-۱۳۰-متری-دو-خواب_آپارتمان_کرج_گلشهر_دیوار/gY8_OyzQ,آپارتمان، ۱۳۰ متری، دو خواب,130,1388,2,True,True,True,آپارتمان,گلشهر,4,11153000,1450000000
https://divar.ir/v/مسکن-مهر-ماهدشت-فول-کلید-نخورده_آپارتمان_کرج_شهرک-البرز_دیوار/gY82mM7g,مسکن‌مهر ماهدشت.فول کلید نخورده,80,1394,2,True,True,False,آپارتمان,شهرک البرز,3,10000000,800000000
https://divar.ir/v/۶۳مترمارلیک-بلوار-ارغوان_آپارتمان_کرج_مارلیک_دیوار/gY8_OVQe,۶۳مترمارلیک بلوار ارغوان,63,1388,2,False,False,True,آپارتمان,مارلیک,3,10000000,630000000
https://divar.ir/v/آپارتمان46متری-پارکینگ-آسانسور-رو-به-آفتاب_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8_OHGW,آپارتمان46متری/پارکینگ/آسانسور/رو به آفتاب,46,1395,1,True,True,True,آپارتمان,شهر جدید اندیشه,4,17608000,810000000
https://divar.ir/v/64متر-دوخواب-پکیج-ورادیات-فازیک-اندیشه-فول_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY87ulid,64متر/دوخواب/پکیج ورادیات/فازیک اندیشه/فول,64,1396,2,True,True,True,آپارتمان,شهر جدید اندیشه,1,11875000,760000000
https://divar.ir/v/آپارتمان-60متر-یک-خوابه_آپارتمان_کرج_منظریه_دیوار/gY6Hklu4,آپارتمان 60متر،یک خوابه,60,1390,1,True,False,True,آپارتمان,منظریه,4,9250000,555000000
https://divar.ir/v/۱۱۰-متر-دوخوابه-تک-واحدی_آپارتمان_کرج_منظریه_دیوار/gY87epLV,۱۱۰ متر دوخوابه تک واحدی,110,1391,2,False,False,True,آپارتمان,منظریه,3,8181000,900000000
https://divar.ir/v/آپارتمان-۵۴-متری_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY87ul7b,آپارتمان ۵۴ متری,54,1389,1,False,False,True,آپارتمان,شهر جدید اندیشه,3,18518000,1000000000
https://divar.ir/v/اپارتمان-۸۵-متر-سند-دار-مناسب-سرمایه-گذاری_آپارتمان_کرج_شاهین-ویلا_دیوار/gY87uEda,اپارتمان ۸۵ متر سند دار مناسب سرمایه گذاری,85,1380,2,False,False,False,آپارتمان,شاهین‌ویلا,1,12235000,1040000000
https://divar.ir/v/آپارتمان-به-متراژ-۸۳-متر-پروژه-آپادانا-واحد-وسط_آپارتمان_کرج_شهرک-ابریشم_دیوار/gY83e7nW,آپارتمان به متراژ ۸۳ متر پروژه آپادانا واحد وسط,83,1392,2,True,True,False,آپارتمان,شهرک ابریشم,4,8192000,680000000
https://divar.ir/v/آپارتمان-۱۱۰-متری-معراج-ساماندهی-_آپارتمان_کرج_ساماندهی_دیوار/gY83eu0G,آپارتمان ۱۱۰ متری معراج (ساماندهی),110,1397,2,True,True,True,آپارتمان,ساماندهی,2,15454000,1700000000
https://divar.ir/v/۶۰متردوخوابه-فول-وبی-نقص_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY87OEko,۶۰متردوخوابه فول وبی نقص,60,1395,2,True,True,True,آپارتمان,شهر جدید اندیشه,2,20500000,1230000000
https://divar.ir/v/آپارتمان-۱۱۰متری-۲خواب-پارکینگ-اختصاصی-درگلشهر_آپارتمان_کرج_گلشهر_دیوار/gY8nNhvu,آپارتمان ۱۱۰متری ۲خواب پارکینگ اختصاصی درگلشهر,110,1393,2,True,True,True,آپارتمان,گلشهر,5,14818000,1630000000
https://divar.ir/v/آپارتمان-55متری-یک-خواب_آپارتمان_کرج_مارلیک_دیوار/gY83OuiZ,آپارتمان 55متری یک خواب,55,1389,1,False,False,False,آپارتمان,مارلیک,2,4909000,270000000
https://divar.ir/v/آپارتمان60متر-همکف-راه-جدا-خ-اطلس-غربی_آپارتمان_کرج_مارلیک_دیوار/gY83eru2,آپارتمان60متر،همکف راه جدا،خ اطلس غربی,60,1393,2,False,False,True,آپارتمان,مارلیک,1,5833000,350000000
https://divar.ir/v/آپارتمان-۱۰۸-متری-همه-چی-فول_آپارتمان_کرج_مصباح_دیوار/gY83uWHJ,آپارتمان ۱۰۸ متری همه چی فول,108,1400,2,True,True,True,آپارتمان,مصباح,4,12962000,1400000000
https://divar.ir/v/آپارتمان-فروشی-حیدراباد_آپارتمان_کرج_حیدرآباد_دیوار/gYZDlOFM,آپارتمان فروشی حیدراباد,60,1385,1,False,False,False,آپارتمان,حیدرآباد,0,9166000,550000000
https://divar.ir/v/آپارتمان-۶۶-متری-سند-دار-در-۴۵-متری-کرج_آپارتمان_کرج_کرج-نو_دیوار/gY8zu0WR,آپارتمان ۶۶ متری سند دار در ۴۵ متری کرج,66,1386,1,False,True,False,آپارتمان,کرج نو,1,12878000,850000000
https://divar.ir/v/آپارتمان-۸۰-متری-شهرک-بنفشه_آپارتمان_کرج_شهرک-بنفشه_دیوار/gYT7v0DD,آپارتمان ۸۰ متری شهرک بنفشه,79,1391,2,False,True,True,آپارتمان,شهرک بنفشه,3,23000000,1817000000
https://divar.ir/v/آپارتمان-۷۵-متر-دوخواب_آپارتمان_کرج_کیانمهر_دیوار/gY8veLvS,آپارتمان،۷۵ متر دوخواب,75,1395,2,True,True,True,آپارتمان,کیانمهر,1,8666000,650000000
https://divar.ir/v/اپارتمان-۸۰-متری-۲-خواب-گوهردشت_آپارتمان_کرج_گوهردشت_دیوار/gYnXenIF,اپارتمان ۸۰ متری ۲ خواب گوهردشت,80,1386,2,False,True,True,آپارتمان,گوهردشت,1,22937000,1835000000
https://divar.ir/v/۸۴-متر-سند-دار-اصلی-شاهینویلا_آپارتمان_کرج_شاهین-ویلا_دیوار/gY4jqnLv,۸۴ متر ، سند دار ، اصلی شاهینویلا,84,1385,2,False,True,True,آپارتمان,شاهین‌ویلا,2,18095000,1520000000
https://divar.ir/v/آپارتمان-۱۲۵-متر-مفید-۲-خواب_آپارتمان_کرج_شاهین-ویلا_دیوار/gY83uSZ4,آپارتمان ۱۲۵ متر مفید ۲ خواب,125,1392,2,True,True,True,آپارتمان,شاهین‌ویلا,1,13200000,1650000000
https://divar.ir/v/۸۰متر-قولنامه-ای-اصلی-شاهین-ویلا_آپارتمان_کرج_شاهین-ویلا_دیوار/gY8zeohC,۸۰متر قولنامه ای اصلی شاهین ویلا,80,1385,2,False,True,True,آپارتمان,شاهین‌ویلا,2,13125000,1050000000
https://divar.ir/v/۱۴۱-متر-سه-خواب-جنوبی-آفتابگیر-گلشهر-کرج_آپارتمان_کرج_گلشهر_دیوار/gY8z-rRS,۱۴۱ متر سه خواب جنوبی آفتابگیر گلشهر کرج,141,1399,3,True,True,True,آپارتمان,گلشهر,5,13262000,1870000000
https://divar.ir/v/نگین-منطقه-۶_آپارتمان_کرج_شاهین-ویلا_دیوار/gY8z-Fij,نگین منطقه ۶,90,1400,2,True,True,True,آپارتمان,شاهین‌ویلا,2,15666000,1410000000
https://divar.ir/v/آپارتمان-۴۵-متری_آپارتمان_کرج_مارلیک_دیوار/gY8zeoeX,آپارتمان ۴۵ متری,45,1387,1,False,False,False,آپارتمان,مارلیک,5,6666000,300000000
https://divar.ir/v/47متر-در-اندیشه-فول-فول_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8zea0h,47متر در  اندیشه/ فول فول,47,1396,1,False,True,True,آپارتمان,شهر جدید اندیشه,3,17021000,800000000
https://divar.ir/v/آپارتمان-73متری-دوخواب-سند-آزاد-فازیک_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8ve_mt,آپارتمان 73متری دوخواب سند آزاد فازیک,73,1396,2,False,True,True,آپارتمان,شهر جدید اندیشه,2,23287000,1700000000
https://divar.ir/v/آپارتمان-فول-امکانات-ارغوان-غربی_آپارتمان_کرج_گلشهر_دیوار/gY8z-BiJ,آپارتمان فول امکانات ارغوان غربی,84,1401,2,True,False,True,آپارتمان,گلشهر,3,15833000,1330000000
https://divar.ir/v/۸۱متر-آپارتمان-کرج-رزکان-نو-واریان-شهر-روبه-نما_آپارتمان_کرج_شهرک-بنفشه_دیوار/gYePGMLS,۸۱متر آپارتمان کرج رزکان نو واریان شهر روبه نما,81,1389,2,False,True,True,آپارتمان,شهرک بنفشه,1,18765000,1520000000
https://divar.ir/v/40متر-فول-شیک-پارکینگ-دار-وام-دار_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8fe8nE,40متر/فول /شیک/پارکینگ دار/وام دار,40,1390,1,False,True,True,آپارتمان,شهر جدید اندیشه,1,15750000,630000000
https://divar.ir/v/آپارتمان۹۳متر-کلید-نخورده_آپارتمان_کرج_رجب-آباد_دیوار/gYsjcBp9,آپارتمان۹۳متر،کلید نخورده,93,1401,2,True,False,True,آپارتمان,رجب‌آباد,2,10000000,930000000
https://divar.ir/v/آپارتمان-۵۶-متر-گلشهر_آپارتمان_کرج_گلشهر_دیوار/gY8v-zwZ,آپارتمان ۵۶ متر گلشهر,56,1392,1,True,True,True,آپارتمان,گلشهر,5,15196000,851000000
https://divar.ir/v/۹۷متر-طبقه-دوم-سند-دار_آپارتمان_کرج_مارلیک_دیوار/gY8vOUXx,۹۷متر/طبقه دوم/سند دار,97,1387,3,False,True,True,آپارتمان,مارلیک,2,9278000,900000000
https://divar.ir/v/آپارتمان-۷۵-متری-واقع-در-گلشهر_آپارتمان_کرج_گلشهر_دیوار/gY8r-_QS,آپارتمان ۷۵ متری واقع در گلشهر,75,1397,2,True,True,True,آپارتمان,گلشهر,1,11000000,825000000
https://divar.ir/v/50متر-آسانسور-پارکینگ-سندی-فول-دیزاین-شیک-اندیشه_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8vuBK1,50متر آسانسور پارکینگ سندی فول دیزاین شیک اندیشه,50,1394,1,True,True,True,آپارتمان,شهر جدید اندیشه,7,13400000,670000000
https://divar.ir/v/کرج-شهرک_آپارتمان_کرج_شهرک-البرز_دیوار/gY8veCbg,کرج شهرک,88,1396,2,True,True,False,آپارتمان,شهرک البرز,4,7954000,700000000
https://divar.ir/v/آپارتمان-۴۹-متری-همه-چی-تموم-دل-فاز-_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8HOpFR,آپارتمان ۴۹ متری همه چی تموم (دل فاز),49,1389,1,False,True,True,آپارتمان,شهر جدید اندیشه,2,23469000,1150000000
https://divar.ir/v/55-متر-خوش-نقشه-ارغوان_آپارتمان_کرج_مارلیک_دیوار/gY8rO0s-,55 متر * خوش نقشه * ارغوان,55,1392,1,True,False,True,آپارتمان,مارلیک,1,15127000,832000000
https://divar.ir/v/آپارتمان-۷۰-متری-دوخوابه_آپارتمان_کرج_ملارد_دیوار/gY8rejRO,آپارتمان ۷۰ متری دوخوابه,70,1393,2,False,False,False,آپارتمان,ملارد,2,9000000,630000000
https://divar.ir/v/۱۴۵-متر-کلید-نخورده-گلشهر_آپارتمان_کرج_گلشهر_دیوار/gY8r-v3S,۱۴۵ متر کلید نخورده گلشهر,145,1400,2,True,True,True,آپارتمان,گلشهر,5,12413000,1800000000
https://divar.ir/v/۶۲متر-گلشهر-پارکینگ-اختصاصی_آپارتمان_کرج_گلشهر_دیوار/gY8rOjKK,۶۲متر/گلشهر/پارکینگ اختصاصی,62,1393,1,True,True,True,آپارتمان,گلشهر,1,13064000,810000000
https://divar.ir/v/۵۸مترفول-امکانات-دلباز-خوش-نقشه_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8feiGI,۵۸مترفول امکانات/دلباز/خوش نقشه,58,1395,2,False,True,True,آپارتمان,شهر جدید اندیشه,2,13103000,760000000
https://divar.ir/v/واحد-75-متری-در-بیست-متری-مارلیک_آپارتمان_کرج_مارلیک_دیوار/gY8nuYAx,واحد 75 متری در بیست متری مارلیک,75,1395,2,False,False,True,آپارتمان,مارلیک,2,7733000,580000000
https://divar.ir/v/آپارتمان-98متری-ساماندهی-معراج_آپارتمان_کرج_ساماندهی_دیوار/gY1rwtev,آپارتمان 98متری ساماندهی معراج,97,1388,2,True,True,True,آپارتمان,ساماندهی,4,13195000,1280000000
https://divar.ir/v/۷۵متررو-به-آفتاب-فاز۶-ساماندهی-_آپارتمان_کرج_ساماندهی_دیوار/gY8reQUY,۷۵متررو به آفتاب «فاز۶ ساماندهی »,75,1401,2,True,True,True,آپارتمان,ساماندهی,3,23066000,1730000000
https://divar.ir/v/آپارتمان-75-متری-خیابان-شاهین-ویلا_آپارتمان_کرج_شاهین-ویلا_دیوار/gYdPVsa6,آپارتمان 75 متری  خیابان شاهین ویلا,75,1384,2,False,True,True,آپارتمان,شاهین‌ویلا,1,18800000,1410000000
https://divar.ir/v/۹۲متر-دو-خواب-_آپارتمان_کرج_شاهین-ویلا_دیوار/gY6HloSr,۹۲متر دو خواب(),92,1397,2,True,True,True,آپارتمان,شاهین‌ویلا,2,18478000,1700000000
https://divar.ir/v/آپارتمان-۱۰۲-متری-دو-خوابه_آپارتمان_کرج_شهرک-وحدت_دیوار/gY8nutBN,آپارتمان ۱۰۲ متری دو خوابه,102,1395,2,True,True,True,آپارتمان,شهرک وحدت,1,13480000,1375000000
https://divar.ir/v/اپارتمان۷۰متردوخواب-هشتگرد-بعثت_آپارتمان_کرج_جهان-شهر_دیوار/gY6TXY5O,اپارتمان۷۰متردوخواب هشتگرد بعثت,70,1386,2,False,False,True,آپارتمان,جهان‌شهر,3,10714000,750000000
https://divar.ir/v/اپارتمان-نقلی-تک-واحده-ابتدای-کوکب-شرقی_آپارتمان_کرج_گلشهر_دیوار/gY8nOXcF,اپارتمان نقلی تک واحده ابتدای کوکب شرقی,77,1375,1,False,False,False,آپارتمان,گلشهر,4,8441000,650000000
https://divar.ir/v/فروش-آپارتمان-تکمیل_آپارتمان_کرج_شهرک-ابریشم_دیوار/gY8nOaIR,فروش آپارتمان تکمیل,83,1394,2,True,True,True,آپارتمان,شهرک ابریشم,2,6987000,580000000
https://divar.ir/v/۷۴-۵-دوخواب-پشت-امامزاده-شهریار_آپارتمان_کرج_شهریار_دیوار/gY8n-H3w,۷۴.۵  دوخواب  پشت امامزاده شهریار,74,1385,2,False,False,True,آپارتمان,شهریار,3,12878000,953000000
https://divar.ir/v/آپارتمان-87-متری-سنددار-اصلی-شاهین-ویلا_آپارتمان_کرج_شاهین-ویلا_دیوار/gY8j-vkJ,آپارتمان 87 متری سنددار اصلی شاهین ویلا,87,1385,2,False,True,True,آپارتمان,شاهین‌ویلا,3,16321000,1420000000
https://divar.ir/v/120-متر-نوساز-و-تک-واحدی-گلشهر-غربی-هوشیار_آپارتمان_کرج_گلشهر_دیوار/gY8j-8sD,120 متر نوساز و تک واحدی / گلشهر غربی / هوشیار,120,1400,2,True,True,True,آپارتمان,گلشهر,1,10666000,1280000000
https://divar.ir/v/آپارتمان۸۰مترسنددار۴غربی-شاهین-ویلاطبقه-اول_آپارتمان_کرج_شاهین-ویلا_دیوار/gY8j-v62,آپارتمان۸۰مترسنددار۴غربی شاهین ویلاطبقه اول,80,1385,2,False,True,True,آپارتمان,شاهین‌ویلا,1,16000000,1280000000
https://divar.ir/v/آپارتمان-۵۸-متری-۱-خواب_آپارتمان_کرج_مارلیک_دیوار/gY8j-szC,آپارتمان ۵۸ متری ۱ خواب,58,1383,1,False,False,True,آپارتمان,مارلیک,1,11034000,640000000
https://divar.ir/v/۹۱-متر-لابی-و-جکوزی_آپارتمان_کرج_شاهین-ویلا_دیوار/gY7rk6SJ,۹۱ متر، لابی و جکوزی,91,1386,2,True,False,True,آپارتمان,شاهین‌ویلا,4,17582000,1600000000
https://divar.ir/v/آپارتمان-۱۰۲-متر-۲خواب-بازرگانی_آپارتمان_کرج_گلشهر_دیوار/gY8juS8n,آپارتمان ۱۰۲ متر،۲خواب،بازرگانی,102,1400,2,True,True,True,آپارتمان,گلشهر,2,11274000,1150000000
https://divar.ir/v/واحد-۱۲۰-متری-دو-خوابه_آپارتمان_کرج_خرمدشت_دیوار/gY8fO0Yd,واحد ۱۲۰ متری دو خوابه,120,1395,2,True,False,True,آپارتمان,خرمدشت,5,6583000,790000000
https://divar.ir/v/۹۸متری-فول-طبقه۴-روبه-نما-_آپارتمان_کرج_مارلیک_دیوار/gYfP46HT,۹۸متری/ فول/ طبقه۴/ روبه نما/,98,1396,2,True,True,True,آپارتمان,مارلیک,4,14500000,1421000000
https://divar.ir/v/اپارتمان-۶۰-متری-تمیز-خوش-نقش_آپارتمان_کرج_منظریه_دیوار/gY7b0L6h,اپارتمان ۶۰ متری تمیز خوش نقش,60,1391,1,False,False,False,آپارتمان,منظریه,0,7333000,440000000
https://divar.ir/v/۹۰متر-سندار-لوکیشن_آپارتمان_کرج_شاهین-ویلا_دیوار/gY7n1yt6,۹۰متر سندار  لوکیشن,90,1388,2,False,True,True,آپارتمان,شاهین‌ویلا,2,19444000,1750000000
https://divar.ir/v/آپارتمان-۱۲۰-متر-۲-خواب_آپارتمان_کرج_گلشهر_دیوار/gY8f-nAM,آپارتمان،۱۲۰ متر،۲ خواب,120,1396,2,True,True,True,آپارتمان,گلشهر,6,12916000,1550000000
https://divar.ir/v/۱۱۷متری-فول-مریم-غربی-کلا۸واحد_آپارتمان_کرج_مارلیک_دیوار/gYzTGXOG,۱۱۷متری/فول/مریم غربی/کلا۸واحد,117,1397,2,True,True,True,آپارتمان,مارلیک,2,15000000,1755000000
https://divar.ir/v/۷۷-متر-طبقه-اول-۲-خواب-پارکینگ-اختصاصی-فول_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY7TE_ea,۷۷ متر طبقه اول ۲ خواب پارکینگ اختصاصی فول,77,1392,2,False,True,True,آپارتمان,شهر جدید اندیشه,1,20000000,1540000000
https://divar.ir/v/آپارتمان-75-متری_آپارتمان_کرج_منظریه_دیوار/gY8fefEn,آپارتمان 75 متری,70,1394,2,False,False,False,آپارتمان,منظریه,0,6428000,450000000
https://divar.ir/v/اپارتمان-۹۵متری-براصلی-میثم-سوم_آپارتمان_کرج_خرمدشت_دیوار/gY8fOdfV,اپارتمان ۹۵متری.براصلی میثم سوم,95,1393,2,True,False,True,آپارتمان,خرمدشت,4,6210000,590000000
https://divar.ir/v/۹۴-متر-اشتراکی-پیروزی-بوستان-ها_آپارتمان_کرج_باغستان_دیوار/gY8f-Msj,۹۴ متر اشتراکی پیروزی بوستان ها,94,1388,2,False,True,True,آپارتمان,باغستان,3,19361000,1820000000
https://divar.ir/v/آپارتمان-۹۳متری-دو-خوابه_آپارتمان_کرج_ملارد_دیوار/gY8feIbD,آپارتمان ۹۳متری دو خوابه,93,1396,2,True,True,True,آپارتمان,ملارد,1,15053000,1400000000
https://divar.ir/v/آپارتمان-۶۳-متری_آپارتمان_کرج_شاهین-ویلا_دیوار/gY8buqSs,آپارتمان ۶۳ متری,63,1385,1,False,True,True,آپارتمان,شاهین‌ویلا,4,14285000,900000000
https://divar.ir/v/لاله-ها-سند-تک-برگ-فول-امکانات_آپارتمان_کرج_باغستان_دیوار/gY4r5Lcb,لاله ها سند تک برگ & فول امکانات,65,1390,2,True,True,True,آپارتمان,باغستان,1,23846000,1550000000
https://divar.ir/v/آپارتمان-۷۰-متری-شاهین-ویلا-بنیاد_آپارتمان_کرج_شاهین-ویلا_دیوار/gY6TGmG_,آپارتمان ۷۰ متری شاهین ویلا بنیاد,70,1390,1,True,True,True,آپارتمان,شاهین‌ویلا,5,12428000,870000000
https://divar.ir/v/آپارتمان-۷۰-متری-یک-خوابه_آپارتمان_کرج_ملارد_دیوار/gY8bO8Yt,آپارتمان ۷۰ متری یک خوابه,70,1395,1,False,True,True,آپارتمان,ملارد,1,8571000,600000000
https://divar.ir/v/۴۷متر-۱خواب-طبقه۳-روبه-افتاب-خوش-نقشه-فول-فاز۱_آپارتمان_کرج_شهر-جدید-اندیشه_دیوار/gY8b-5HA,۴۷متر ۱خواب طبقه۳ روبه افتاب خوش نقشه فول فاز۱,47,1394,1,False,False,True,آپارتمان,شهر جدید اندیشه,3,23404000,1100000000
https://divar.ir/v/آپارتمان-۱۳۰-متری-ساماندهی_آپارتمان_کرج_ساماندهی_دیوار/gYkj7R4J,آپارتمان ۱۳۰ متری ساماندهی,130,1401,3,True,True,True,آپارتمان,ساماندهی,1,1856000,241300000
https://divar.ir/v/۶۰-متر-دوخوابه_آپارتمان_کرج_مارلیک_دیوار/gY8beJxo,۶۰ متر دوخوابه,60,1395,2,False,False,True,آپارتمان,مارلیک,1,10333000,620000000
https://divar.ir/v/اپارتمان-۸۵متر-ساماندهی-فاز۶_آپارتمان_کرج_ساماندهی_دیوار/gY8XO0Oc,اپارتمان ۸۵متر ساماندهی فاز۶,85,1390,2,False,True,True,آپارتمان,ساماندهی,1,16235000,1380000000
https://divar.ir/v/فروش-واحد-۱۲۰-متری_آپارتمان_کرج_مشکین-دشت_دیوار/gY8bePiF,فروش واحد ۱۲۰ متری,120,1389,2,True,False,True,آپارتمان,مشکین‌دشت,2,12000000,1440000000
